Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_verbose,Logcat_info,Logcat_debug,Logcat_error,Logcat_warning,Logcat_total,Process_total,Category,Family
0.000997441855007157,0.011506628086938968,0.21788990825688082,0.00758768690514346,0.13865662769962356,0.011213114754098362,0.005610641188012258,0.006584444400023988,0.00745590107292235,0.0,0.0,0.125,0.0,0.0,0.02702702702702703,0.09677419354838712,0.01639344262295082,0.0582010582010582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033222591362126247,0.0,0.002304147465437788,0.0045871559633027525,0.0,0.0,0.0,0.0,0.00016603021749958492,5.4597073596855206e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006134969325153374,0.02702702702702703,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416666666666667,0.0,0.027777777777777776,4.952323989448926e-05,0.00023432923257176333,0.0019949779925473666,0.000643459236857345,0.4,0.1,0.08127701101352294,0.24887927036636262,0.05527433525338919,0.0017665615141955818,0.055897205139743,0.06669555625590923,0.6363636363636367,Backdoor,hiddad
0.016185380016964894,0.07321176233093332,0.5863914373088688,0.01585819595602068,0.31666336437487624,0.07147540983606558,0.025395533798371273,0.02581406040738002,0.029641753046008364,0.005118362124120281,0.08695652173913043,0.24999999999999997,0.09523809523809523,0.0,0.13513513513513514,0.22580645161290325,0.008196721311475409,0.026455026455026454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10299003322259137,0.0,0.07142857142857142,0.14220183486238533,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004589787722317842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24583333333333332,0.0,0.861111111111111,0.0,0.0,0.0,0.0,0.20000000000000007,0.1,0.08099818764812491,0.03339001391250579,0.2064932798045034,0.22870662460567825,0.12844357782110896,0.25795776867318,0.5454545454545467,Backdoor,dendroid
0.039150011902247345,0.1096830630509387,0.6467889908256883,0.031918451526595226,0.23031503863681396,0.10950819672131148,0.026081278832461658,0.027617086773142507,0.025240952900527365,0.010876519513755598,0.08695652173913043,0.20833333333333334,0.047619047619047616,0.0,0.16216216216216217,0.32258064516129037,0.09016393442622951,0.08465608465608465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07641196013289037,0.0,0.01152073732718894,0.022935779816513763,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03169014084507042,0.0,0.0,0.0,0.0,0.0,0.0,0.09166666666666666,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.20000000000000007,0.1,0.4836191272828663,0.16934611222754675,0.024378891022284282,0.1871293375394322,0.07339633018349082,0.36215726441853135,0.45454545454545503,Backdoor,androrat
0.0736665292040917,0.08175762061772425,0.5061162079510704,0.06734855980267833,0.3706360213988508,0.14019672131147543,0.07158325075956926,0.06974633697803187,0.08579741771231134,0.21880998080614203,0.8695652173913043,0.20833333333333334,0.14285714285714285,0.0,0.25675675675675674,0.6774193548387096,0.04918032786885246,0.12698412698412698,0.0,0.0,0.0,0.1829268292682927,0.18292682926829268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.15625,0.044036697247706424,0.0,0.0,0.0,0.05442176870748299,0.0,0.0,0.0,0.05245901639344262,0.044444444444444446,0.0,0.0,0.053691275167785234,0.06818181818181818,0.0,0.0,0.0,0.006912442396313364,0.013761467889908258,0.0,0.02197802197802198,0.0,0.0,0.004399800763739001,0.0017471063550993666,0.17557251908396945,0.14912280701754385,0.0,0.0,0.037037037037037035,0.0,0.06493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009202453987730062,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022988505747126436,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.027777777777777776,4.227593649529571e-05,0.000351493848857645,0.007274194533663847,0.000772151084228814,0.4,0.0,0.08064965844137739,0.013603339001391247,0.1613428754291034,0.14113564668769718,0.14129293535323234,0.17254963756697134,0.5,Backdoor,hiddad
0.07311332615845748,0.0659444182760245,0.5183486238532111,0.06731372193810008,0.48880523083019617,0.13075409836065574,0.0753335214483985,0.0651648110020589,0.12742316784869978,0.08701215611004479,0.13043478260869565,0.20833333333333334,0.14285714285714285,0.0,0.20270270270270271,0.3548387096774194,0.04918032786885246,0.12169312169312169,0.0,0.0,0.0,0.1829268292682927,0.18292682926829268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.15625,0.044036697247706424,0.0,0.0,0.0,0.05442176870748299,0.0,0.0,0.0,0.05245901639344262,0.044444444444444446,0.0,0.0,0.053691275167785234,0.06818181818181818,0.0,0.0,0.0,0.009216589861751152,0.01834862385321101,0.0,0.03296703296703297,0.0,0.0,0.004399800763739001,0.0017471063550993666,0.17557251908396945,0.13157894736842105,0.0,0.0,0.037037037037037035,0.0,0.06493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009202453987730062,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022988505747126436,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.027777777777777776,4.227593649529571e-05,0.000351493848857645,0.0070652121492712945,0.000772151084228814,0.4,0.0,0.21560016729401926,0.2226773844489102,0.0122767207773317,0.1396845425867508,0.05854707264636767,0.18834699023006618,0.5454545454545467,Backdoor,hiddad
0.030630684999480323,0.291972276428235,0.4396024464831805,0.0023968450829837916,0.3394095502278582,0.2846557377049181,0.0,0.0013872508845223577,0.0,0.0,0.0,0.125,0.0,0.0,0.013513513513513514,0.09677419354838712,0.06557377049180328,0.026455026455026454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.6756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416666666666667,0.0,0.6944444444444444,0.0,0.0,0.0,0.0,0.20000000000000007,0.0,0.16311166875784192,0.08169732570721903,0.24687263629487405,0.0726813880126183,0.2989350532473376,0.3932398361172392,0.5,Backdoor,hiddad
0.05247549981056987,0.09420631182289213,0.5825688073394495,0.04756065272223073,0.3727759064790966,0.09245901639344263,0.017386425529401724,0.015347712235392889,0.03286052009456265,0.0025591810620601407,0.043478260869565216,0.16666666666666666,0.047619047619047616,0.0,0.08108108108108109,0.19354838709677424,0.01639344262295082,0.0582010582010582,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006587615283267458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9401993355481728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019093475012452267,0.0031393317318191742,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007990867579908675,0.0,0.0,0.17857142857142855,0.8154311649016641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.1388888888888889,0.0005790553764786686,0.002050380785002929,0.01403557844716443,0.004954636123801557,0.20000000000000007,0.1,0.03262233375156838,0.11122275467614778,0.5265607726770234,0.20883280757097794,0.05939703014849257,0.4201859439016703,0.5,Backdoor,fobus
0.060190167737868935,0.2330933315389274,0.12308868501529058,0.029702763339418344,0.41501882306320587,0.2316065573770492,0.07720701625445406,0.08833230055769885,0.032424077104928166,0.015355086372360844,0.13043478260869565,0.20833333333333334,0.047619047619047616,0.0,0.2972972972972973,0.3548387096774194,0.08196721311475409,0.21164021164021163,0.16666666666666666,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017786561264822136,0.9130434782608696,0.9302325581395349,0.0,0.0,0.078125,0.02018348623853211,0.0,0.0,0.0,0.006802721088435374,0.0,0.0,0.0,0.03278688524590164,0.02777777777777778,0.0,0.0,0.006711409395973154,0.0,0.0,0.12624584717607973,0.0,0.15668202764976957,0.3119266055045872,0.23333333333333334,0.0,0.12491178546224418,0.09954493742889647,0.017433172837456417,0.025333042148940815,0.5076335877862596,0.08771929824561403,0.0,0.1864406779661017,0.38888888888888884,0.0,0.0,0.0,0.0,0.0,0.0,0.38961038961038963,0.0,0.0,1.0,0.22972972972972974,0.010273972602739725,0.0,0.13513513513513514,0.0,0.0,0.0,0.01721170395869191,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.035211267605633804,0.0,0.0,0.6071428571428571,0.0,0.0,0.0,0.0625,0.034482758620689655,0.2777777777777778,0.0019818667470811904,0.015202108963093146,0.20691345878706624,0.0419535422430989,1.0,0.2,0.0602258469259724,0.37494203122584635,0.3482864956071449,0.07022082018927445,0.2662366881655917,0.5259218405294673,0.5909090909090917,Backdoor,hiddad
0.0736866456784784,0.08101742816768724,0.5099388379204892,0.06431069801145468,0.38961759461065987,0.14216393442622952,0.06782969899402187,0.06446918663921483,0.08899799963629751,0.145233525271913,0.4782608695652174,0.20833333333333334,0.14285714285714285,0.0,0.2837837837837838,0.5806451612903226,0.09836065573770492,0.1164021164021164,0.0,0.0,0.0,0.14634146341463417,0.14634146341463417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.15625,0.044036697247706424,0.0,0.0,0.0,0.05442176870748299,0.0,0.0,0.0,0.05245901639344262,0.044444444444444446,0.0,0.0,0.053691275167785234,0.045454545454545456,0.0,0.0,0.0,0.002304147465437788,0.0045871559633027525,0.0,0.02197802197802198,0.0,0.0,0.0036526647849908682,0.0011465385455339593,0.1450381679389313,0.11842105263157894,0.0,0.0,0.037037037037037035,0.0,0.06493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006134969325153374,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022988505747126436,0.024096385542168676,0.0,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.027777777777777776,4.225511091081527e-05,0.000351493848857645,0.007288662544891023,0.0008364970079145485,0.4,0.0,0.08106789348947441,0.24833822847426187,0.11962529819049282,0.1866876971608833,0.013699315034248285,0.19208950520012608,0.5,Backdoor,hiddad
0.040117279045674456,0.09743624251396273,0.654434250764526,0.03197419210992043,0.3015652863086982,0.09645901639344263,0.02601237622138081,0.02783696803725988,0.02385888343335152,0.010876519513755598,0.08695652173913043,0.20833333333333334,0.047619047619047616,0.0,0.17567567567567569,0.32258064516129037,0.09016393442622951,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07973421926910298,0.0,0.01152073732718894,0.022935779816513763,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.09166666666666666,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.20000000000000007,0.1,0.03478321483340304,0.1469315195547998,0.17414324780357246,0.08839116719242902,0.2030898455077246,0.2390088244563504,0.3636363636363651,Backdoor,androrat
