Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Process_android.os.Process_killProcess,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_verbose,Logcat_debug,Logcat_info,Logcat_error,Logcat_total,Process_total,Category,Family
0.4452351653124378,0.2486336427518001,0.11885546588407919,0.47109263349356895,0.3254924459743737,0.2676645204448533,0.35760424066888896,0.4027120315581854,0.22369971816551373,0.08437067773167359,0.2692307692307693,0.15555555555555556,0.047619047619047616,0.4,0.1910828025477707,0.18556701030927836,0.28030303030303033,0.38202247191011235,0.0,0.25,0.0,0.0,0.0,0.04195804195804196,0.04529616724738676,0.0,0.0,0.0,0.0,0.12576687116564417,0.0,0.13953488372093023,0.15384615384615385,0.0,0.0,0.25,0.0,0.05086705202312139,0.0,0.0,0.04335260115606936,0.0,0.019801980198019802,0.014084507042253521,0.16,0.08045977011494253,0.0,0.0,0.04335260115606936,0.0,0.0,0.04032258064516129,0.0,0.009852216748768473,0.018779342723004695,0.08771929824561403,0.0625,0.027881040892193308,0.031512605042016806,0.07063746000492246,0.01883890811226451,0.11808118081180811,0.10752688172043011,0.08928571428571427,0.09375,0.07894736842105263,0.04878048780487805,0.043795620437956206,0.0,0.0,0.0,0.06896551724137931,0.03508771929824561,0.08955223880597014,0.07407407407407407,0.14359637774902975,0.06688963210702341,0.06896551724137931,0.045454545454545456,0.015037593984962405,0.06346408109299251,0.07643312101910829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150945,0.011904761904761906,0.0,0.0,0.0,0.0,0.1012987012987013,0.006060606060606061,0.022727272727272728,0.001963539992816929,0.015685557586837297,0.1095247097904241,0.03245942571785269,0.4444444444444444,0.375,0.12196258054498876,0.08629514815081826,0.23994216211618608,0.33957725947521866,0.006050992832804608,0.32670174284774744,0.29411764705882426,Trojan_Dropper,ztorg
0.0830362474890968,0.14149388392469853,0.14691856199559794,0.0820232991208696,0.3684834576400841,0.13654987875240404,0.10751407180720257,0.13224852071005916,0.0590315142198309,0.01521438450899032,0.038461538461538464,0.08888888888888889,0.023809523809523808,0.0,0.05732484076433121,0.07216494845360821,0.015151515151515152,0.06179775280898876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.017543859649122806,0.0,0.0009293680297397769,0.005777310924369747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.004761904761904762,0.0,0.0,0.0,0.0,0.02077922077922078,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.3333333333333333,0.125,0.08081670677742413,0.20106697426285053,0.4528366079782257,0.09701166180758017,0.02320526377628951,0.35569439877233366,0.29411764705882426,Trojan_Dropper,locker
0.30435313704554917,0.0502298950290622,0.12710931768158473,0.38870122558572606,0.11107286288009177,0.04883351450790199,0.4099896169189573,0.23510848126232742,0.6077632590315143,0.0,0.0,0.13333333333333333,0.0,0.4,0.05732484076433121,0.0824742268041237,0.06818181818181819,0.20224719101123595,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.041811846689895474,0.0,0.0,0.0,0.0,0.06441717791411043,0.0,0.05813953488372093,0.07692307692307693,0.0,0.0,0.2777777777777778,0.0,0.06127167630057804,0.0,0.0,0.05202312138728323,0.0,0.0,0.0,0.22666666666666668,0.09770114942528735,0.0,0.0,0.05202312138728323,0.0,0.0,0.04838709677419355,0.2857142857142857,0.009852216748768473,0.018779342723004695,0.14035087719298245,0.03125,0.025557620817843865,0.028886554621848737,0.05488555254737878,0.016660258874791747,0.1070110701107011,0.12186379928315412,0.07142857142857142,0.0625,0.02631578947368421,0.0,0.04257907542579076,0.0,0.0,0.0,0.3448275862068966,0.0,0.05970149253731343,0.0,0.11901681759379043,0.0451505016722408,0.13793103448275862,0.045454545454545456,0.015037593984962405,0.05817540766857647,0.07006369426751592,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.009433962264150945,0.0,0.0,0.0,0.0,0.0,0.1038961038961039,0.006060606060606061,0.022727272727272728,0.007313392536421869,0.019524680073126143,0.1029699055669651,0.03584804708400214,0.3333333333333333,0.375,0.17110472789379708,0.04188594910244394,0.34991919707408353,0.07456268221574344,0.08677006227235343,0.27452592349008,0.41176470588235325,Trojan_Dropper,ztorg
0.135475669121772,0.09603539515919146,0.17975055025678643,0.14711359404096835,0.5583094281889462,0.09281712517769045,0.08655117765998141,0.12217291255752794,0.025595695618754803,0.009681881051175657,0.038461538461538464,0.08888888888888889,0.023809523809523808,0.0,0.05732484076433121,0.0824742268041237,0.015151515151515152,0.05056179775280899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06944444444444445,0.0,0.15028901734104047,0.012121212121212121,0.012121212121212121,0.10549132947976878,0.0,0.2821782178217822,0.4014084507042254,0.0,0.3275862068965517,0.8333333333333333,0.8333333333333333,0.21098265895953755,0.025,0.0,0.16129032258064516,0.0,0.03694581280788178,0.07042253521126761,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03492884864165589,0.0,0.0,0.0,0.11278195488721804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23116883116883116,0.0,0.34090909090909094,0.0,0.0,0.004558062202010209,0.005231555793353547,0.5555555555555556,0.125,0.3547861190901328,0.08643933386201427,0.102236965212214,0.0007288629737609298,0.07725296674891316,0.21407431765866491,0.29411764705882426,Trojan_Dropper,hqwar
0.041074757053149724,0.05777739220959486,0.19167278063096105,0.06420250313975141,0.46681965959074395,0.05569027510661426,0.02983769604896442,0.03519066403681788,0.028234691263130923,0.022130013831258646,0.0,0.08888888888888889,0.023809523809523808,0.0,0.006369426751592359,0.030927835051546393,0.06060606060606061,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06944444444444445,0.0,0.07398843930635839,0.0,0.0,0.046242774566473986,0.0,0.15841584158415842,0.22535211267605634,0.0,0.1839080459770115,0.0,0.0,0.09248554913294797,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10909090909090909,0.0,0.20454545454545456,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0452604611443211,0.15269266815658566,0.13413285702134897,0.1544460641399417,0.059158735753730464,0.16518689027732103,0.23529411764705976,Trojan_Dropper,hqwar
0.3650808013174325,0.7132818599809143,0.17002934702861333,0.26687887055562776,0.43951042264295276,0.718872815452797,0.34256516749549154,0.38948060486522024,0.20906994619523445,0.03734439834024896,0.07692307692307693,0.13333333333333333,0.07142857142857142,0.4,0.21019108280254778,0.18556701030927836,0.07575757575757576,0.24719101123595505,0.75,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.0,0.0,0.009202453987730062,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.05665024630541872,0.0539906103286385,0.05263157894736842,0.03125,0.0,0.0,0.0465173517105587,0.013200051262334998,0.02952029520295203,0.0,0.0,0.0,0.02631578947368421,0.0,0.004866180048661801,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.00258732212160414,0.0,0.06896551724137931,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02380952380952381,0.0,0.0,0.0,0.0,0.015584415584415584,0.0,0.022727272727272728,0.265748178673856,0.27429616087751374,0.20094407136820422,0.25224421853635337,0.3333333333333333,0.125,0.06412545609812903,0.08615096243962223,0.10980692353491538,0.18768221574344024,0.12348725179179884,0.19724871204647598,0.29411764705882426,Trojan_Dropper,ztorg
0.4744973669447511,0.13811052311963215,0.12270726338958177,0.552899398033866,0.24253203289347863,0.14441006773141568,0.4420460134433575,0.42276462853385927,0.3903920061491161,0.17427385892116184,0.23076923076923078,0.22222222222222224,0.11904761904761904,0.6,0.10828025477707007,0.17525773195876287,0.09090909090909091,0.24719101123595505,0.0,0.25,0.0,0.0,0.0,0.07692307692307693,0.08013937282229965,0.0,0.0,0.0,0.0,0.12576687116564417,0.0,0.23255813953488372,0.15384615384615385,0.0,0.0,0.2777777777777778,0.0,0.05086705202312139,0.0,0.0,0.04335260115606936,0.0,0.0,0.0,0.18666666666666668,0.08045977011494253,0.0,0.0,0.04335260115606936,0.0,0.0,0.04032258064516129,0.0,0.009852216748768473,0.018779342723004695,0.12280701754385964,0.09375,0.05111524163568773,0.057773109243697475,0.08540487324636967,0.022683583237216455,0.15867158671586715,0.14695340501792115,0.1488095238095238,0.09375,0.07894736842105263,0.04878048780487805,0.058394160583941604,0.0,0.0,0.0,0.06896551724137931,0.03508771929824561,0.08955223880597014,0.07407407407407407,0.19534282018111257,0.06688963210702341,0.08045977011494253,0.045454545454545456,0.015037593984962405,0.11635081533715294,0.14012738853503184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150945,0.0,0.0,0.0,0.0,0.0,0.1038961038961039,0.006060606060606061,0.022727272727272728,0.0027399926658315467,0.023583180987202926,0.17890221489018782,0.04684620414957494,0.3333333333333333,0.375,0.2031674559428616,0.14252757551726622,0.08590626860593689,0.15604956268221573,0.013453178239924805,0.19642661405239503,0.47058823529411775,Trojan_Dropper,ztorg
0.08385964277312294,0.0400798126138631,0.1537050623624358,0.11701528734138843,0.09474086823484412,0.05627560832845555,0.1316137493852123,0.15930309007232082,0.07335383038688188,0.05117565698478562,0.15384615384615385,0.15555555555555556,0.07142857142857142,0.0,0.07643312101910829,0.09278350515463918,0.03787878787878788,0.10112359550561799,0.0,0.0,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.024193548387096774,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.3333333333333333,0.125,0.11660585358279638,0.0260976137264797,0.22114484987666921,0.07653061224489796,0.13652919750910586,0.18897292557272827,0.29411764705882426,Trojan_Dropper,locker
0.1597794024502796,0.02949596599288627,0.17901687454145265,0.20620588107920834,0.22512908777969015,0.05485408478969813,0.27295480627356683,0.31964168310322155,0.1547527542915706,0.10650069156293224,0.38461538461538464,0.13333333333333333,0.047619047619047616,0.0,0.14649681528662423,0.11340206185567009,0.015151515151515152,0.06741573033707865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.002380952380952381,0.0,0.0,0.0,0.0,0.01038961038961039,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.3333333333333333,0.125,0.034935175840385066,0.08478119818326005,0.16160585183295056,0.08709912536443148,0.13893784514158147,0.1477584128028061,0.35294117647058876,Trojan_Dropper,locker
0.30345735536292734,0.5802897544894595,0.12710931768158473,0.2149755315923953,0.4231401797666858,0.5743791286896898,0.1838570413683808,0.21656804733727808,0.10655905713553676,0.012448132780082988,0.038461538461538464,0.1111111111111111,0.023809523809523808,1.0,0.06369426751592358,0.11340206185567009,0.06818181818181819,0.20786516853932585,0.0,0.125,0.0,0.0,0.0,0.17482517482517482,0.21951219512195122,0.0,0.0,0.0,0.0,0.21779141104294478,0.5238095238095237,0.5697674418604651,1.0,0.0,0.0,0.2222222222222222,0.0,0.18034682080924858,0.0,0.0,0.15173410404624277,0.0,0.0,0.0,0.6666666666666667,0.29310344827586204,0.0,0.0,0.15028901734104044,0.0,0.0,0.3064516129032258,0.0,0.12315270935960591,0.2347417840375587,0.17543859649122806,0.0625,0.1649628252788104,0.1843487394957983,0.20157519074575436,0.06266820453671665,0.7749077490774907,0.7634408602150538,0.44047619047619047,1.0,1.0,0.6341463414634146,0.2737226277372263,0.01990049751243781,0.0,0.0,0.48275862068965514,1.0,0.7761194029850746,0.5185185185185185,0.2923673997412678,0.033444816053511704,0.1954022988505747,0.5454545454545454,0.18045112781954886,0.40855002203613927,0.2802547770700637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11320754716981132,0.0,0.0,0.0,0.0,0.0,0.7844155844155845,0.07878787878787878,0.2727272727272727,0.006843290200461425,0.054881170018281536,0.38239724720667617,0.10249093395160812,0.5555555555555556,0.5,0.24097507957456724,0.3587340494556989,0.05851832950582632,0.07470845481049562,0.16349430149218658,0.4486462786364135,0.23529411764705976,Trojan_Dropper,ztorg
