Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_info,Logcat_error,Logcat_warning,Logcat_debug,Logcat_verbose,Logcat_total,Process_total,Category,Family
0.07593954248366012,0.05310656022214509,0.6604136604136606,0.06352478665260333,0.42026207705847834,0.04952257646868426,0.006172686849901819,0.003184740640543804,0.03299344251038555,0.0,0.0,0.002320185614849188,0.0,0.0,0.0,0.02857142857142858,0.04575163398692811,0.02577319587628866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.13734177215189874,0.09063664344727038,0.1590797041906327,0.23711679132078572,0.0665181610048883,0.2227667523897327,0.5599999999999996,Trojan_SMS,opfake
0.29983660130718953,0.47674418604651164,0.39682539682539697,0.21657157925016782,0.3638177195384315,0.46827965690241136,0.08739693640846569,0.1416952751119368,0.035774367425412845,0.0022183879714074437,0.004672897196261682,0.009280742459396751,0.00468384074941452,0.3333333333333333,0.08056872037914692,0.17142857142857143,0.03921568627450981,0.12371134020618557,0.4,0.0,0.01652892561983471,0.0,0.0,0.12448132780082988,0.0,0.0,0.0,0.0,0.0004847309743092584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.00641025641025641,0.0,0.08620689655172414,0.0948509485094851,0.0,0.010638297872340425,0.00439453125,0.00846262341325811,0.001413627367825841,0.2646696281135893,0.0273972602739726,0.044444444444444446,0.0007333170373991689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.019417475728155338,0.0273972602739726,0.12149532710280372,0.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07317073170731708,0.0,0.0,0.05050505050505051,0.0,0.0,0.0,0.0,0.0,0.0009151921903599756,0.0,0.018518518518518517,9.005578636134081e-05,0.0003565380158659417,0.0021886215494678484,0.0009542635130529617,0.6666666666666666,0.0,0.12517580872011252,0.10529726227118094,0.03377156943303204,0.09402482123777431,0.09708557638759978,0.08865058954825561,0.40000000000000036,Trojan_SMS,opfake
0.23796977124183005,0.40046858729607776,0.4487734487734487,0.17295522101831434,0.5838059847447683,0.3918918918918919,0.08323729727323537,0.14523102211340072,0.021423421567617673,0.005915701257086517,0.009345794392523364,0.016241299303944315,0.00936768149882904,0.3333333333333333,0.1018957345971564,0.2285714285714286,0.05882352941176471,0.18041237113402062,0.6000000000000001,0.0,0.03305785123966942,0.0,0.0,0.17842323651452283,0.0,0.0,0.024539877300613498,0.0,0.0014541929229277752,0.0,0.03125,0.0,0.0,0.00980392156862745,0.00303951367781155,0.001893939393939394,0.0,0.0018867924528301887,0.0036496350364963502,0.0,0.0,0.0,0.0,0.0,0.0,0.0036496350364963502,0.0,0.0,0.0641025641025641,0.0,0.07471264367816091,0.06775067750677506,0.33333333333333337,0.031914893617021274,0.0,0.0,0.016963528413910092,0.001395446193920506,0.1004566210045662,0.17037037037037037,0.0002444390124663896,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.007207207207207207,0.0,0.0,0.009345794392523364,0.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.07070707070707072,0.0,0.0,0.0,0.0,0.0,0.0012202562538133007,0.0,0.018518518518518517,0.0011316411551608805,0.002159035762743758,0.015982414818801666,0.005293890441460477,0.6666666666666666,0.25,0.02109704641350211,0.1399643609266159,0.2457682826622843,0.09575080134790828,0.14497865231111934,0.20136833422291228,0.6399999999999997,Trojan_SMS,fakeinst
0.10568685807656394,0.020045123221103783,0.2135642135642135,0.10190334643781764,0.23391355368668104,0.018692345039650428,0.011924958329417694,0.024544761872148074,0.017749854087272976,0.0,0.0,0.0069605568445475635,0.0,0.0,0.002369668246445498,0.02857142857142858,0.0130718954248366,0.04123711340206185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008846857840146431,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.5,0.0,0.10485232067510548,0.03709703547707759,0.3055875102711586,0.22503493054984797,0.06682754780025989,0.2479014022999661,0.4800000000000004,Trojan_SMS,fakeinst
0.09802170868347337,0.11020479000347101,0.4617604617604618,0.07525889347013137,0.3833365929982398,0.10284835733937531,0.0069541648325015665,0.011437670687544414,0.023769469335439053,0.001971900419028839,0.0,0.009280742459396751,0.00234192037470726,0.0,0.002369668246445498,0.04285714285714287,0.05882352941176471,0.03608247422680412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049019607843137254,0.1945288753799392,0.0,0.0,0.0,0.11678832116788321,0.15841584158415842,0.31683168316831684,0.0,0.17204301075268819,0.0,0.0,0.11678832116788321,0.0,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,0.010638297872340425,0.0,0.0,0.0,0.0,0.0045662100456621,0.0,0.0002444390124663896,0.0,0.0,0.005263157894736842,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.018691588785046728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012399256044637322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006253813300793166,0.0,0.12962962962962962,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.07482419127988749,0.03401911550299692,0.15472473294987674,0.275499301389003,0.09380607635666109,0.18719976709204716,0.3600000000000003,Trojan_SMS,fakeinst
0.3601190476190476,0.620617841027421,0.2457912457912459,0.2361803624508582,0.9430471347545473,0.5813238388088687,0.20604309999455933,0.2690506562106723,0.14005332967120998,0.007394626571358146,0.004672897196261682,0.01160092807424594,0.00468384074941452,0.6666666666666667,0.07819905213270142,0.21428571428571425,0.0718954248366013,0.211340206185567,0.6000000000000001,0.0,0.008264462809917356,0.0,0.0,0.008298755186721992,0.0,0.0,0.012269938650306749,0.02,0.0033931168201648087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23850574712643677,0.28184281842818426,0.0,0.07446808510638298,0.07275390625,0.21015514809590974,0.016822165677127507,0.008023815615042909,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0036036036036036037,0.0,0.0,0.0,0.0,0.1016949152542373,0.0,0.0,0.3333333333333333,0.4862518089725036,0.29411764705882354,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.004575960951799878,0.0,0.05555555555555555,0.000854265020839793,0.0010002872111794475,0.00217433239898166,0.0016586008679253857,0.5,0.0,0.021026722925457104,0.1834602300340191,0.09038619556285948,0.15689981096408318,0.24132170038982736,0.2472706099277015,0.3600000000000003,Trojan_SMS,plankton
0.07969771241830065,0.08243665393960431,0.34583934583934584,0.06353677246140571,0.4056718169372188,0.07695419970869073,0.0011128642157274896,0.0038268254471050603,0.020427781783225185,0.0,0.0,0.0069605568445475635,0.0,0.0,0.0,0.01428571428571429,0.05228758169934641,0.0051546391752577275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036607687614399025,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.5,0.0,0.2632208157524613,0.19617689940061558,0.6193097781429745,0.10265472178844415,0.06682754780025989,0.5654811004900773,0.3200000000000003,Trojan_SMS,fakeinst
0.13110410830999064,0.05024297119055884,0.29292929292929304,0.11332582222648385,0.5185214159984353,0.04701407994821169,0.05693413327661847,0.08816252450623678,0.036850116157974844,0.027113630761646534,0.016355140186915886,0.02320185614849188,0.01639344262295082,0.0,0.06398104265402843,0.21428571428571425,0.0196078431372549,0.06701030927835051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07446808510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.025252525252525256,0.0,0.0,0.0,0.0,0.0,0.0013727882855399634,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.5,0.0,0.02067510548523207,0.11355904746476592,0.21602300739523417,0.221829538916742,0.07586164222510983,0.1879276044446601,0.3200000000000003,Trojan_SMS,boxer
0.12183415032679737,0.11428323498785144,0.41895141895141896,0.082318534854732,0.6422843731664385,0.10681340022657389,0.04105232440239192,0.07398529197736438,0.01905448552889072,0.014912496918905595,0.014018691588785045,0.01160092807424594,0.00702576112412178,0.0,0.040284360189573466,0.08571428571428569,0.0196078431372549,0.06701030927835051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.005859375,0.028208744710860365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04854368932038834,0.0136986301369863,0.06542056074766354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7902684563758389,0.0,0.1111111111111111,5.785706945002342e-05,0.00036644184963999563,0.0021838584993057854,0.0013632335900756595,0.5,0.0,0.17426160337552743,0.013121658836870241,0.08808545603944125,0.23539081121065175,0.17201905822659488,0.24159347857732055,0.1200000000000001,Trojan_SMS,fakeinst
0.1122111344537815,0.11827490454703228,0.42905242905242913,0.08022101831431586,0.5496968511637004,0.11134487781194369,0.011999149277132866,0.02639396611504448,0.015449582861262745,0.0016021690904609316,0.002336448598130841,0.0069605568445475635,0.00234192037470726,0.0,0.014218009478672987,0.07142857142857145,0.0130718954248366,0.03608247422680412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.011494252873563218,0.02168021680216802,0.30303030303030304,0.0425531914893617,0.0,0.0,0.0,0.0,0.091324200913242,0.0,0.0,0.2888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2233009708737864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015253203172666259,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.08762306610407876,0.2148874129272639,0.21175020542317172,0.021533656612147616,0.17944434131551262,0.2552768208064438,0.3200000000000003,Trojan_SMS,fakeinst
