Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_warning,Logcat_info,Logcat_verbose,Logcat_error,Logcat_total,Process_total,Category,Family
0.13802251565501264,0.018513643941388085,0.49878197320341044,0.1324256991473385,0.32842602049801006,0.01716772789554284,0.07860603558780715,0.09104296810052018,0.013418833867711678,0.016806722689075633,0.0,0.3529411764705882,0.14285714285714285,0.0,0.24137931034482757,0.5714285714285713,0.10638297872340424,0.26190476190476186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040805223068552776,0.1625,0.0,0.005494505494505495,0.004901960784313725,0.3333333333333333,0.0,0.0,0.0,0.0002873150409423933,0.00028698522026115655,0.005319148936170213,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07608695652173914,0.09333333333333334,0.0,0.0,0.0,0.0,0.0,0.00013564839934888768,0.0,0.0,0.0,0.0032679738562091504,0.041666666666666664,0.04929577464788733,0.015748031496062992,0.0,0.0,0.0,0.01744186046511628,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.5,0.2,0.049610802223987296,0.026380618861921543,0.041701931214895745,0.017165609115213826,0.006498606208628559,0.06879691821414462,0.375,Trojan_Spy,smsthief
0.13258309861581266,0.0,0.43788063337393424,0.1372504298396435,0.18884936427992813,8.059966148142178e-05,0.029221978403980275,0.027944704401320637,0.05895974349839687,0.0,0.0,0.23529411764705882,0.0,0.0,0.13793103448275862,0.3214285714285713,0.06382978723404255,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.005494505494505495,0.004901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00013564839934888768,0.0,0.0,0.0,0.0032679738562091504,0.041666666666666664,0.0528169014084507,0.007874015748031496,0.0,0.0,0.0,0.01744186046511628,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.375,0.2,0.013772835583796664,0.031727444460401454,0.01890179785078608,0.04501382657686085,0.01915060714069957,0.07162024232846043,0.4375,Trojan_Spy,smsthief
0.1697502950119297,0.0243046415723436,0.5535931790499391,0.16709358223095547,0.31916317402176597,0.022406705891835254,0.028222565016186155,0.032445785135744996,0.030993943712148204,0.0,0.0,0.1764705882352941,0.0,0.0,0.017241379310344827,0.0357142857142857,0.042553191489361694,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032962561041779706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1569767441860465,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.375,0.0,0.06192216044479747,0.04704985583455772,0.012759354722884768,0.017016442725843652,0.018762244219865193,0.08358850256815488,0.625,Trojan_Spy,smsthief
0.24188394187618978,0.17855576028779505,0.49330085261875767,0.17897119197164812,0.5522487937167612,0.16434270976061902,0.20756295218024204,0.20380751051043916,0.15449471559197248,0.03529411764705882,0.037037037037037035,0.2941176470588235,0.07142857142857142,0.25,0.2068965517241379,0.1785714285714285,0.14893617021276595,0.30952380952380953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.19827586206896552,0.035555555555555556,0.035555555555555556,0.3125,0.0,0.09271523178807947,0.09271523178807947,0.0,0.09271523178807947,0.0,0.0,0.3125,0.0,0.0,0.1625,0.0,0.14285714285714288,0.2549019607843137,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.10666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36627906976744184,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.5,0.2,0.04223987291501192,0.1397355309817611,0.019555794927034444,0.011118633176899864,0.027582397666370356,0.1509943368892401,0.3125,Trojan_Spy,sandr
0.13519298517618888,0.0,0.5639464068209501,0.13461875855293168,0.3112034656429402,8.059966148142178e-05,0.039998261889760356,0.022208498610484316,0.14653841586509916,0.0,0.0,0.23529411764705882,0.0,0.0,0.05172413793103449,0.0714285714285714,0.042553191489361694,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.01098901098901099,0.014705882352941176,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013564839934888768,0.0,0.0,0.0,0.006535947712418301,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.375,0.2,0.013486894360603656,0.028247588957258533,0.031866328127003664,0.03863409484687497,0.010373605129842669,0.06425325958119321,0.3125,Trojan_Spy,smforw
0.13124370138763278,0.0,0.5499390986601704,0.13500473700831608,0.19652731307012292,8.059966148142178e-05,0.04000912507875812,0.023158594807724288,0.1418477615485097,0.0,0.0,0.23529411764705882,0.0,0.0,0.05172413793103449,0.0714285714285714,0.042553191489361694,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.01098901098901099,0.014705882352941176,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013564839934888768,0.0,0.0,0.0,0.006535947712418301,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.375,0.2,0.03696584590945195,0.015918958031837915,0.055320458567361695,0.008674599258757788,0.012703782654848925,0.0630185697352825,0.5625,Trojan_Spy,smforw
0.20435928576965814,0.12380450995876109,0.5097442143727162,0.1604266816379522,0.5163948860634664,0.11469331828806319,0.10896864883655247,0.0936082278330681,0.16654791592447454,0.028571428571428574,0.037037037037037035,0.23529411764705882,0.07142857142857142,0.0,0.13793103448275862,0.2142857142857143,0.06382978723404255,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.05172413793103448,0.017777777777777778,0.017777777777777778,0.0125,0.0,0.04856512141280353,0.04856512141280353,0.0,0.04856512141280353,0.0,0.0,0.0125,0.0,0.014145810663764961,0.05,0.0,0.01098901098901099,0.014705882352941176,0.1111111111111111,0.0,0.34169054441260743,1.0,0.0,0.0,0.05851063829787234,0.0,0.2727272727272727,0.0,0.23684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,0.39285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3872549019607843,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029069767441860465,0.0,0.07692307692307693,7.743688721609917e-05,0.0022524828504146615,0.012375371966745406,0.007325411036952629,0.5,0.4,0.014138204924543289,0.03423514985472984,0.01891462132286938,0.056293100480774745,0.01521519620957789,0.0780241669959173,0.5625,Trojan_Spy,smsthief
0.15222184897111898,0.015179433184171275,0.5700365408038977,0.15116319870872663,0.3303983376184271,0.01402434109776739,0.028168249071197346,0.02726776086078716,0.056584728654554085,0.0,0.0,0.1764705882352941,0.0,0.0,0.017241379310344827,0.0357142857142857,0.042553191489361694,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025637547476939773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12209302325581395,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.375,0.0,0.06959491660047658,0.01625037284166105,0.05406375830319817,0.01141696595564021,0.018287578427734288,0.08665876465165284,0.625,Trojan_Spy,smsthief
0.12753128849152004,0.0007019391067824867,0.7375152253349573,0.13154847538510123,0.18733490649103654,0.0007253969533327961,0.04000912507875812,0.022505403672121803,0.14511340695879352,0.0,0.0,0.23529411764705882,0.0,0.0,0.05172413793103449,0.0714285714285714,0.042553191489361694,0.10714285714285712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.01098901098901099,0.014705882352941176,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013564839934888768,0.0,0.0,0.0,0.006535947712418301,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.375,0.2,0.022986497220015886,0.023872913467593154,0.015413813444128132,0.02641392525616459,0.015560407694764002,0.05153595416831293,0.625,Trojan_Spy,smforw
0.1643582521512184,0.026673686057734493,0.5657734470158342,0.1611635495982315,0.29929912302328043,0.024582896751833644,0.028168249071197346,0.02796845680625163,0.053081581759886,0.0,0.0,0.1764705882352941,0.0,0.0,0.017241379310344827,0.0357142857142857,0.042553191489361694,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030520889853499728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14534883720930233,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.375,0.0,0.02727561556791104,0.03886391003192629,0.010540894052473647,0.016959071037624354,0.027677330824796537,0.06657447649150534,0.4375,Trojan_Spy,smsthief
