Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_info,Logcat_error,Logcat_verbose,Logcat_warning,Logcat_total,Process_total,Category,Family
0.4265058837721032,0.5270188221007893,0.30636461704422846,0.3546222973574161,0.5571737915618888,0.5159591971043106,0.5672251736820597,0.4914140757122414,0.41555466468128965,0.4650205761316873,0.4,0.38888888888888884,0.3125,0.5,0.5802469135802469,0.6666666666666666,0.11475409836065573,0.32142857142857145,0.75,0.0,0.14634146341463417,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11258278145695365,0.11186440677966102,0.4,0.0,0.0,0.0,0.5042735042735044,0.4097222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03296703296703297,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.059322033898305086,0.0,0.024390243902439025,0.3040079298214802,0.44017652827721476,0.6275736895600407,0.5940485940485941,0.75,0.0,0.1705005600068924,0.22643737545206288,0.0919777116250668,0.0019478319783197834,0.1414141414141414,0.11788061336254108,0.384615384615385,Scareware,fakeapp
0.054307902848086786,0.06019602740914216,0.35275080906148837,0.058101254560014234,0.6033459066778429,0.057749259624876606,0.2111126246802585,0.1912319500455314,0.1253078288757803,0.05761316872427984,0.13333333333333333,0.22222222222222224,0.0625,0.0,0.1111111111111111,0.18518518518518523,0.03278688524590164,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052980132450331126,0.05084745762711864,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.018750000000000003,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.13559322033898305,0.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.5,0.0,0.18954079434823815,0.05675695623293232,0.2941760170979315,0.30377710027100274,0.001393242772553118,0.23320554947060973,0.15384615384615508,Scareware,fakeapp
0.28033293539705584,0.8659901118917512,0.40776699029126195,0.11700329210783879,0.5571737915618888,0.855709114840408,0.2852321058287548,0.28169311825159354,0.08716568352328044,0.01440329218106996,0.06666666666666667,0.22222222222222224,0.0625,0.5,0.30864197530864196,0.4814814814814815,0.0819672131147541,0.25,1.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6556291390728477,0.623728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08241758241758243,0.0,0.0,0.0,0.0,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8411764705882353,0.0,0.7203389830508474,0.0,0.34146341463414637,0.0,0.0,0.0,0.0,0.5,0.0,0.5523391057120703,0.12473245257952618,0.11335012594458438,0.0008468834688346895,0.06435040055729711,0.22905257393209205,0.384615384615385,Scareware,fakeapp
0.3043962946170452,0.1345303148581837,0.28802588996763756,0.26947237298692056,0.7370773959206482,0.1286607436656795,0.4361198141337087,0.3772603096136334,0.3215165225359372,0.16255144032921812,0.13333333333333333,0.22222222222222224,0.125,0.5,0.37037037037037035,0.5185185185185185,0.11475409836065573,0.3333333333333333,0.75,0.0,0.04878048780487805,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0728476821192053,0.0711864406779661,0.6000000000000001,0.06666666666666667,0.0,0.0,0.35897435897435903,0.29166666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.03389830508474576,0.0,0.024390243902439025,0.15235472241058967,0.22115070284406668,0.21909394511398286,0.33005733005733007,0.5,0.0,0.1724821228568967,0.21411174256402687,0.07976490344248531,0.1383807588075881,0.002699407871821666,0.10482840452719971,0.6153846153846168,Scareware,fakeapp
0.2776125487194633,0.8279989591465001,0.6159654800431498,0.1160779428774802,0.6764459346186086,0.8185258308654162,0.3231016058968654,0.3104754780798751,0.12908768111791993,0.04526748971193416,0.2,0.2777777777777778,0.125,0.5,0.35802469135802467,0.4814814814814815,0.11475409836065573,0.34523809523809523,0.75,0.0,0.04878048780487805,0.0,0.0,0.0,0.40476190476190477,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4105960264900662,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04395604395604396,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.0,0.1694915254237288,0.0,0.14634146341463417,0.0,0.0,0.0,0.0,0.5,0.0,0.23270440251572327,0.07410140969813271,0.7223876039996947,0.17234078590785906,0.0018286311389759669,0.45221796276013143,0.3076923076923084,Scareware,fakeapp
0.329499557001252,0.5525197328476017,0.2966558791801508,0.237512234184536,0.5451941883207599,0.5426127015465613,0.5013395086954547,0.4529237673995056,0.3018154744859973,0.4032921810699589,0.26666666666666666,0.33333333333333326,0.25,0.5,0.4691358024691358,0.5925925925925927,0.11475409836065573,0.35714285714285715,0.75,0.0,0.14634146341463417,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16556291390728478,0.16271186440677965,0.8,0.16666666666666666,0.0,0.0,0.34401709401709407,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04395604395604396,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0847457627118644,0.0,0.04878048780487805,0.03357114541712935,0.042824452435436415,0.04048690770049852,0.06442806442806444,0.5,0.0,0.22581200999396916,0.1321130710753561,0.07243721853293641,0.307079945799458,0.0022640195053988156,0.16867469879518077,0.384615384615385,Scareware,fakeapp
0.26061221179083804,0.42683667273831205,0.38727076591154264,0.20290061393362396,0.45553925677563567,0.42563343205001647,0.4590806580998653,0.42062898399895926,0.25565546074108014,0.40123456790123463,0.4666666666666667,0.38888888888888884,0.3125,0.5,0.4444444444444444,0.6666666666666666,0.13114754098360656,0.38095238095238093,0.75,0.0,0.12195121951219512,0.0,0.0,0.0,0.11904761904761904,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07947019867549669,0.07796610169491525,0.6000000000000001,0.06666666666666667,0.0,0.0,0.1495726495726496,0.12152777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027472527472527476,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.059322033898305086,0.0,0.024390243902439025,0.10865801856788115,0.18502778685845048,0.2405514415242889,0.2861042861042861,0.75,0.0,0.9498578444042389,0.130858365931065,0.06671246469735134,0.23297764227642276,0.0022640195053988156,0.5080777656078861,0.384615384615385,Scareware,fakeapp
0.24175668761724908,0.7849770144852112,0.594390507011866,0.09465254915917788,0.6647108130762783,0.7741855873642645,0.28551968396676203,0.2817581631325614,0.08802474085103945,0.01646090534979424,0.06666666666666667,0.22222222222222224,0.0625,0.5,0.2839506172839506,0.4444444444444443,0.0819672131147541,0.25,0.75,0.0,0.024390243902439025,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6556291390728477,0.623728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08241758241758243,0.0,0.0,0.0,0.0,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8294117647058823,0.0,0.3644067796610169,0.0,0.34146341463414637,0.0,0.0,0.0,0.0,0.5,0.0,0.0909795812871543,0.12583954535390066,0.003892832608197847,0.5790989159891599,0.12164750957854406,0.2615461847389558,0.4615384615384617,Scareware,fakeapp
0.28008335863764366,0.8656431607251279,0.5436893203883493,0.1149568466945458,0.7405699916177704,0.851431391905232,0.2985212429429838,0.280489787953688,0.14168718859171867,0.07818930041152264,0.06666666666666667,0.22222222222222224,0.0625,0.5,0.37037037037037035,0.5185185185185185,0.09836065573770492,0.32142857142857145,0.75,0.0,0.024390243902439025,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32450331125827814,0.31864406779661014,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06593406593406594,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.0,0.15254237288135594,0.0,0.12195121951219512,0.0,0.0,0.0,0.0,0.75,0.0,0.3275609545963643,0.0014023175142076913,0.14205022517365087,0.2382283197831978,0.06173807035876002,0.17743702081051482,0.384615384615385,Scareware,fakeapp
0.25488858477498577,0.835458409228901,0.40668824163969797,0.1009876323516327,0.46193070690136906,0.8270812767357683,0.1906643054987967,0.17726356185768177,0.09713074852528492,0.01234567901234568,0.06666666666666667,0.22222222222222224,0.0625,0.5,0.30864197530864196,0.4814814814814815,0.0819672131147541,0.25,1.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.40476190476190477,0.0,0.0,0.0,0.0,0.3421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.609271523178808,0.5796610169491525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09340659340659341,0.0,0.0,0.0,0.0,0.5777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7823529411764706,0.0,0.6949152542372882,0.0,0.3170731707317073,0.0,0.0,0.0,0.0,0.5,0.0,0.17549754458516414,0.1061332939700347,0.004045492710480115,0.5124491869918699,0.28030303030303033,0.3414567360350493,0.4615384615384617,Scareware,fakeapp
