Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_verbose,Logcat_debug,Logcat_error,Logcat_info,Logcat_total,Process_total,Category,Family
0.2959333087464717,0.5557245458386143,0.4683076923076923,0.21088233841899967,0.4993461538461539,0.5444945993873931,0.2822879709749402,0.28351298689690924,0.15241290113976236,0.028416779431664412,0.07692307692307693,0.10810810810810811,0.05714285714285714,0.3333333333333333,0.19999999999999998,0.275,0.06741573033707865,0.1875,0.3333333333333333,0.0,0.02666666666666667,0.0,0.0,0.13761467889908258,0.0,0.0,0.0,0.0,0.0006765899864682003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006349206349206349,0.0,0.05673758865248227,0.060402684563758385,0.0,0.0,0.028668941979522185,0.05108556832694764,0.000934205258241025,0.2506480558325025,0.01834862385321101,0.043010752688172046,0.00043497172683775554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.024691358024691357,0.0,0.15384615384615385,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03189792663476874,0.0,0.0,0.0,0.0,0.0,0.01646090534979424,0.0,0.013333333333333334,6.705026487726631e-06,8.853605630893181e-05,0.0006756112982997115,0.00018981034782746236,0.25,0.0,0.14590464061131894,0.006118629427008351,0.08407197070219202,0.03792970258787177,0.42997416020671836,0.19101496124994818,0.17857142857142883,Trojan_SMS,opfake
0.0440883812472842,0.092184199408534,0.5230769230769232,0.03291693411675636,0.24723076923076925,0.08810253103337094,0.0012842946814146383,0.008365956990400603,0.06705197639641096,0.0013531799729364006,0.0,0.10810810810810811,0.02857142857142857,0.0,0.006896551724137931,0.07500000000000007,0.07865168539325842,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25102880658436216,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.2863169625089549,0.23596314425568674,0.050315800647524014,0.1511008111239861,0.005770887166236003,0.22669816403497864,0.2857142857142856,Trojan_SMS,boxer
0.07441785736455622,0.02661596958174905,0.2775384615384615,0.08448131141065522,0.24750000000000005,0.025471546026116395,0.10922926265431601,0.12674067320927407,0.07117452105731145,0.08119079837618404,0.0,0.2702702702702703,0.22857142857142856,0.0,0.006896551724137931,0.25,0.02247191011235955,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36213991769547327,0.0,0.02666666666666667,2.4301578703457312e-06,8.115805161652083e-05,0.0031890743101559813,0.0021353664130589517,0.0,0.0,0.06948977155138104,0.19097322199827238,0.14627673690356138,0.003630745461568172,0.10947459086993971,0.13361515189191428,0.3214285714285712,Trojan_SMS,fakeinst
0.16480743740391957,0.03692437684833122,0.3975384615384616,0.17205681462828554,0.4127692307692308,0.03578913428985974,0.12603746929733028,0.11876798770132818,0.13151725810362946,0.02774018944519621,0.038461538461538464,0.16216216216216217,0.08571428571428572,0.0,0.06896551724137931,0.22499999999999998,0.02247191011235955,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0010676631522754572,0.2545253129500388,0.0,0.0,0.0,0.06306306306306306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02880658436213992,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.34951842712727854,0.011373452346674345,0.10938909824319304,0.13286983391270762,0.043066322136089574,0.18459115587052924,0.14285714285714324,Trojan_SMS,opfake
0.05686868059841013,0.008027038445289396,0.27692307692307705,0.06901035237577972,0.2025,0.0076575850394970165,0.03469201008171324,0.04690656227096404,0.06402069355751354,0.0,0.0,0.05405405405405406,0.0,0.0,0.006896551724137931,0.050000000000000044,0.02247191011235955,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3703703703703704,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2508158879248587,0.24395335444860353,0.0029722413884613347,0.06110467361915798,0.149526270456503,0.19673422023291473,0.2857142857142856,Trojan_SMS,fakeinst
0.29435950616923306,0.7140684410646388,0.3766153846153846,0.1541335440017117,0.762,0.7389166532323068,0.460933361159718,0.46543679948517186,0.19084956753698162,0.11907983761840325,0.23076923076923078,0.1891891891891892,0.08571428571428572,0.3333333333333333,0.33793103448275863,0.475,0.1348314606741573,0.359375,0.5,0.0,0.013333333333333334,0.0,0.0,0.01834862385321101,0.0,0.0,0.008403361344537815,0.0,0.0006765899864682003,0.020242914979757085,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.03492063492063492,0.0,0.06382978723404255,0.0738255033557047,0.0,0.2608695652173913,0.0,0.0,0.0032029894568263717,0.0005317381189764042,0.06422018348623854,0.03225806451612903,0.0,0.0,0.003875968992248062,0.0,0.06779661016949153,0.0,0.0,0.04,0.006024096385542169,0.0,0.0,0.015384615384615385,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04146730462519936,0.0,0.0,0.0,0.0,0.0,0.05349794238683128,0.0,0.013333333333333334,0.0003663960067292397,0.0031430299989670795,0.019719109484464484,0.008494013065278942,0.0,0.75,0.2539998408023561,0.19709185142528074,0.13900536064964705,0.042332947083816144,0.020155038759689922,0.20531310870736455,0.14285714285714324,Trojan_SMS,fakeinst
0.11155010425072756,0.19805661174482467,0.7015384615384617,0.07430997876857749,0.4018846153846154,0.1951475092697082,0.3557817341188935,0.36021880195205663,0.16401261013660984,0.005412719891745603,0.038461538461538464,0.10810810810810811,0.02857142857142857,0.0,0.4758620689655172,0.17500000000000004,0.19101123595505617,0.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2591093117408907,0.16744186046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05761316872427984,0.0,0.17333333333333334,9.883010211810572e-05,0.0010919446944768257,0.0030693855953056828,0.002562439695670742,0.0,0.0,0.38812385576693464,0.28620788943276704,0.27933761477628577,0.0008497489378138275,0.08983634797588286,0.44730407393592764,0.17857142857142883,Trojan_SMS,opfake
0.11852449618234201,0.030840726658217153,0.26523076923076916,0.12687832255303744,0.26819230769230773,0.029421247783330644,0.141047663386364,0.14688689869684132,0.10573114542074206,0.4499323410013532,0.0,1.0000000000000002,1.0,0.0,0.1103448275862069,0.9500000000000001,0.033707865168539325,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078294910830796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709677419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.6090534979423868,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3105150043779352,0.39072847682119205,0.002653786953983335,0.20092699884125145,0.06916451335055987,0.3484189149985494,0.2142857142857144,Trojan_SMS,fakeinst
0.07958474981651142,0.04841571609632447,0.4393846153846155,0.07426060336740235,0.4832692307692308,0.04771884571981299,0.21829798847345522,0.19556318263885164,0.1901624767601649,0.2029769959404601,0.42307692307692313,0.1891891891891892,0.11428571428571428,0.0,0.15862068965517243,0.25,0.0449438202247191,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009569377990430622,0.0,0.0,0.0,0.0,0.0,0.02880658436213992,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.146461832364881,0.04283040598905845,0.1991932487659891,0.017458478176902277,0.2526270456503015,0.20601765510381695,0.14285714285714324,Trojan_SMS,boxer
0.016271146831033492,0.05855513307984791,0.4584615384615385,0.009661120163267992,0.24276923076923074,0.056021280025793964,0.000642147340707333,0.007722421837292867,0.06689030797833644,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.025000000000000022,0.14606741573033707,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.006550532680679528,0.09898625338357836,0.3022788721514098,0.5304048234280792,0.4395955074806249,0.2857142857142856,Trojan_SMS,plankton
