Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_info,Logcat_debug,Logcat_error,Logcat_verbose,Logcat_warning,Logcat_total,Process_total,Category,Family
0.14231961989302377,0.06724087305471274,0.1659751037344398,0.14960273208809594,0.683683337938657,0.08273282860530876,0.22687786370327373,0.2834329702727049,0.04064155599100078,0.0773109243697479,0.15384615384615385,0.24999999999999997,0.1,0.2,0.11940298507462685,0.20000000000000007,0.043478260869565216,0.09722222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043795620437956206,0.09230769230769231,0.2,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1518987341772152,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.4772002772002772,0.22092405735528411,0.06500521178811712,0.021725636250775917,0.2609291318968738,0.29710924610860046,0.3333333333333339,FileInfector,commplat
0.16093376579037216,0.09768033669374573,0.2868998221695317,0.15699052132701424,0.6234457032329374,0.11292529417130345,0.24837766674268658,0.28062129773701305,0.12337615211553812,0.0773109243697479,0.15384615384615385,0.24999999999999997,0.1,0.4000000000000001,0.13432835820895522,0.20000000000000007,0.0,0.02777777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08394160583941605,0.17692307692307693,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2911392405063291,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.2254760640315606,0.019425755709276984,0.06062487068073659,0.23950678789388466,0.5521124739975611,0.08333333333333393,FileInfector,commplat
0.4543572891771936,0.8283253401194088,0.23206876111440422,0.22083217173125175,0.9022520033158331,0.8077168658213992,0.4449857981050319,0.4877023448802991,0.2610494230350533,0.09243697478991597,0.23076923076923078,0.24999999999999997,0.1,0.6000000000000001,0.41791044776119407,0.5600000000000002,0.2608695652173913,0.375,0.75,0.0,0.25,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145985401459854,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0759493670886076,0.0,0.1,0.00026115529188178497,0.0018326206475259622,0.0031291546418496063,0.0029120559114735,0.0,0.0,0.0008316008316008316,0.1260905849328579,0.24391168388136075,0.05876267328781294,0.21235521235521235,0.09403916505272214,0.5833333333333339,FileInfector,tachi
0.49410350517810403,0.9723010668493688,0.2652637818612922,0.22372456091441317,0.9276733904393478,0.9450880233512724,0.4449236000248793,0.5109600633308765,0.19899847594165035,0.09243697478991597,0.23076923076923078,0.24999999999999997,0.1,0.6000000000000001,0.4776119402985075,0.5200000000000001,0.3043478260869565,0.4305555555555556,0.75,0.0,0.25,0.0,0.0,0.035211267605633804,0.0,0.0,0.0,0.07042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36496350364963503,0.3653846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.18987341772151897,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.48163548163548164,0.05371367878006221,0.22230645314128683,0.0,0.2900734836218707,0.262104583602324,0.3333333333333339,FileInfector,tachi
0.5846634232388757,1.0,0.15115589804386487,0.318650683022024,0.8248825642442664,0.9709021253306577,0.4998445047996186,0.5194769743127781,0.3686043979969519,0.052100840336134456,0.07692307692307693,0.16666666666666666,0.1,0.6000000000000001,0.4925373134328358,0.5200000000000001,0.3043478260869565,0.4027777777777778,0.75,0.0,0.25,0.0,0.0,0.09154929577464789,0.0,0.0,0.0,0.2112676056338028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40145985401459855,0.40384615384615385,0.0,0.0,0.0,0.0,0.5627208480565371,0.03067897672629352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.25316455696202533,0.0,0.25,0.08289501064520519,0.15353288535939727,0.25890714679464316,0.22393709959231217,0.0,0.0,0.2701316701316701,0.17722479326303012,0.09021131431820335,0.3368508172977447,0.0,0.23592281758840827,0.4999999999999982,FileInfector,tachi
0.1404774098099465,0.05177645101301752,0.27148784825133365,0.1613465291329802,0.6799530256977065,0.07817203320259053,0.3334231750046649,0.35582671361886825,0.2211336091153204,0.0773109243697479,0.15384615384615385,0.24999999999999997,0.1,0.2,0.1044776119402985,0.2400000000000001,0.043478260869565216,0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058394160583941604,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20253164556962025,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2672210672210672,0.35004931340565965,0.025300862314033924,0.06672873991309745,0.4978204010462075,0.44810271859981343,0.16666666666666607,FileInfector,commplat
0.15237709115739162,0.09679945189390232,0.25400118553645523,0.1627056035684416,0.6791240674219398,0.09121590805436466,0.33723799058735726,0.3838888433925695,0.1598809783003121,0.06722689075630253,0.23076923076923078,0.41666666666666663,0.30000000000000004,1.0000000000000002,0.11940298507462685,0.36,0.08695652173913043,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10126582278481013,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.007068607068607069,0.03201578028981109,0.26561167440538236,0.19356507345334162,0.2925644538547764,0.16440714439423276,0.3333333333333339,FileInfector,gudex
0.4358782861044725,0.8730547127336792,0.1630112625963248,0.19204767214942853,0.9255319148936171,0.850953206239168,0.39746646486845116,0.4494035432533508,0.19653095289933956,0.052100840336134456,0.15384615384615385,0.24999999999999997,0.1,0.6000000000000001,0.4626865671641791,0.6,0.3043478260869565,0.4027777777777778,1.0,0.0,0.25,0.0,0.0,0.035211267605633804,0.0,0.0,0.0,0.07042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35766423357664234,0.3576923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.18987341772151897,0.0,0.25,0.00041201132405732985,0.004276114844227245,0.007579688057330005,0.00786255096097845,0.0,0.0,0.061399861399861394,0.15613382899628253,0.11105846678669573,0.0019656528036416307,0.18831734960767219,0.0,0.4999999999999982,FileInfector,tachi
0.1458262205530898,0.034648135460507004,0.18346176644931833,0.16089350432115973,0.7343879524730589,0.05226671531515096,0.2479630128750026,0.286708705265744,0.10574061978372887,0.0773109243697479,0.15384615384615385,0.24999999999999997,0.1,0.2,0.11940298507462685,0.2400000000000001,0.043478260869565216,0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08029197080291971,0.16923076923076924,0.2,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27848101265822783,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.33776853776853777,0.5724148395417646,0.03610347768407088,0.019346161804262362,0.2241873209615145,0.512588766946417,0.5833333333333339,FileInfector,commplat
0.14803829520883122,0.03533326808260742,0.18405453467694133,0.15699052132701424,0.6468637745233489,0.10061114658396422,0.33294632305682836,0.3941255152458166,0.11764278975252196,0.0773109243697479,0.15384615384615385,0.24999999999999997,0.1,0.2,0.13432835820895522,0.20000000000000007,0.0,0.013888888888888895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040145985401459854,0.08461538461538462,0.2,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13924050632911392,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.2623700623700624,0.009786814353994387,0.20941912252440065,0.7148768880612455,0.06028147963631835,0.4606556201133347,0.25,FileInfector,commplat
