Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_error,Logcat_warning,Logcat_debug,Logcat_info,Logcat_verbose,Logcat_total,Process_total,Category,Family
0.2992123914080428,0.8450913902902986,0.488229273285568,0.1321643590603491,0.5983689320388349,0.8362779740871614,0.27329578278451766,0.2731227689954105,0.11266432692879662,0.0148975791433892,0.05,0.13793103448275862,0.037037037037037035,0.5,0.3493975903614458,0.37142857142857144,0.03053435114503817,0.1958762886597938,1.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.3170731707317073,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5629139072847682,0.5146579804560261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09774436090225563,0.0,0.0,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.33628318584070793,0.0,0.2033898305084746,0.0,0.0,0.0,0.0,0.5,0.0,0.09663728370878223,0.12113463368220743,0.2526186656600925,0.6458333333333333,0.060648603116664326,0.4665971316818774,0.5416666666666661,Scareware,fakeapp
0.11249995305146684,0.09883384335456125,0.30655066530194475,0.10249285360673278,0.6340582524271845,0.09438555162936789,0.18731946851530912,0.1848546659867415,0.088037594432217,0.0521415270018622,0.05,0.13793103448275862,0.037037037037037035,0.0,0.0963855421686747,0.1428571428571429,0.015267175572519083,0.09278350515463918,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2692307692307693,0.06622516556291391,0.06188925081433225,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,0.005076142131979695,0.0,0.0,0.19565217391304346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555556,0.0,0.1327433628318584,0.0,0.11864406779661017,0.0,0.0,0.0,0.0,0.5,0.0,0.40352595494613125,0.4707421503330162,0.09295083514202132,0.06178160919540229,0.10950442229397725,0.5291264667535853,0.5,Scareware,fakeapp
0.2944311527930621,0.8537755355222894,0.4605936540429887,0.13208451109088296,0.5901747572815534,0.8417746368276404,0.27254477180820336,0.2761027536970933,0.09844744512521562,0.0148975791433892,0.05,0.13793103448275862,0.037037037037037035,0.5,0.2891566265060241,0.37142857142857144,0.03816793893129771,0.21649484536082472,0.75,0.0,0.018518518518518517,0.0,0.0,0.0,0.36585365853658536,0.0,0.0,0.0,0.0,0.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6556291390728477,0.5993485342019544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11278195488721804,0.0,0.0,0.0,0.0,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788888888888889,0.0,0.3893805309734513,0.0,0.23728813559322035,0.0,0.0,0.0,0.0,0.5,0.0,0.10501686799434105,0.4181137012369172,0.18042842313862414,0.10362787356321838,0.19170293415695633,0.47363754889178616,0.45833333333333304,Scareware,fakeapp
0.30376076529864904,0.8236704987180548,0.4611054247697033,0.13294686916111723,0.6587184466019418,0.8149980369061641,0.30456383593298675,0.2873693268740439,0.18826958539051808,0.0186219739292365,0.1,0.13793103448275862,0.037037037037037035,0.5,0.3614457831325301,0.4,0.03816793893129771,0.2371134020618557,0.75,0.0,0.018518518518518517,0.0,0.0,0.0,0.3170731707317073,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5629139072847682,0.5146579804560261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09774436090225563,0.0,0.0,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6777777777777778,0.0,0.34513274336283184,0.0,0.2033898305084746,0.0,0.0,0.0,0.0,0.5,0.0,0.08858417673305037,0.06172692673644148,1.0,0.21021910919540227,0.17211848940053348,0.6535071707953064,0.583333333333333,Scareware,fakeapp
0.06985190554706308,0.06740550822926143,0.5552712384851586,0.0730129832798352,0.4523495145631068,0.06415390655673342,0.03687175043327556,0.016015425803161648,0.09862589970852419,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142858,0.03053435114503817,0.020618556701030938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.24812275546849494,0.11982635585156994,0.3657638954421063,0.10641163793103449,0.0598764565492068,0.2867275097783572,0.45833333333333304,Scareware,fakeapp
0.2738639393950776,0.7515507402199983,0.30040941658137155,0.13869592296267905,0.6980194174757282,0.7422850412249706,0.2510976314269209,0.25073304436511984,0.10481232526322053,0.048417132216014895,0.05,0.1724137931034483,0.037037037037037035,0.5,0.37349397590361444,0.4285714285714285,0.0534351145038168,0.28865979381443296,1.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.24590163934426232,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.38461538461538464,0.423841059602649,0.3973941368078176,0.25,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11278195488721804,0.0,0.0,0.0,0.0,0.3913043478260869,0.0,0.0,0.0,0.234375,0.234375,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.0,0.21238938053097345,0.0,0.1016949152542373,0.0,0.0,0.0,0.0,0.5,0.0,0.17956252040483184,0.1745956232159848,0.05105218458054166,0.5125718390804597,0.06071879825916046,0.36448500651890486,0.5416666666666661,Scareware,fakeapp
0.2946339704562271,0.23132908775121994,0.2952917093142273,0.2792602884108657,0.26233009708737864,0.2220651747153514,0.47770075101097637,0.4302970423253442,0.3678543810600202,0.31843575418994413,0.2,0.2068965517241379,0.14814814814814814,0.5,0.46987951807228917,0.48571428571428565,0.0534351145038168,0.30927835051546393,0.75,0.0,0.09259259259259259,0.0,0.0,0.0,0.12195121951219512,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09271523178807947,0.08794788273615635,0.25,0.043478260869565216,0.0,0.0,0.21069182389937108,0.01768743400211193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03759398496240601,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555556,0.0,0.061946902654867256,0.0,0.01694915254237288,0.2978592643643303,0.3501756936871441,0.4462679952536848,0.4251437636327583,0.6666666666666666,0.0,0.05735118075960387,0.0683872502378687,0.184863640653015,0.10407686781609195,0.1978801066966166,0.1513950456323338,0.6666666666666661,Scareware,fakeapp
0.2793174810046235,0.7578364072450583,0.48055271238485164,0.12641530525878727,0.626252427184466,0.7487239890066746,0.24273541305603702,0.24404003059663437,0.09535423234786748,0.0148975791433892,0.05,0.13793103448275862,0.037037037037037035,0.5,0.2891566265060241,0.37142857142857144,0.03053435114503817,0.1752577319587629,0.75,0.0,0.018518518518518517,0.0,0.0,0.0,0.4878048780487805,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7019867549668874,0.6416938110749186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15037593984962405,0.0,0.0,0.0,0.0,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8388888888888889,0.0,0.45132743362831856,0.0,0.2542372881355932,0.0,0.0,0.0,0.0,0.5,0.0,0.2532375666557841,0.06315413891531874,0.5453430216098896,0.08728448275862069,0.08879685525761616,0.3491003911342894,0.5416666666666661,Scareware,fakeapp
0.35917130205183867,0.29153916135968905,0.2958034800409417,0.337102157492135,0.31961165048543694,0.2888888888888889,0.5143558636626228,0.4275242223355431,0.5291773243709476,0.13594040968342644,0.1,0.13793103448275862,0.07407407407407407,0.5,0.3614457831325301,0.4285714285714285,0.06870229007633588,0.31958762886597936,0.75,0.0,0.037037037037037035,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08609271523178808,0.08143322475570033,0.0,0.043478260869565216,0.0,0.0,0.34905660377358494,0.029303062302006334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015037593984962405,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555556,0.0,0.04424778761061947,0.0,0.01694915254237288,0.24433494089442764,0.2834120925723979,0.618160578217191,0.3601031132262542,0.6666666666666666,0.0,0.04505386875612144,0.07813986679352997,0.2202510144380485,0.09913793103448275,0.0983433946370911,0.09679269882659713,0.45833333333333304,Scareware,fakeapp
0.10580697016702409,0.07807460094285006,0.48925281473899696,0.09727079640364747,0.5974368932038835,0.07436199450333728,0.10148757943385327,0.10508031616522183,0.03230027957884718,0.03910614525139665,0.1,0.10344827586206896,0.037037037037037035,0.0,0.10843373493975905,0.17142857142857137,0.03816793893129771,0.08247422680412372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,0.328125,0.0,0.0,0.9545454545454546,0.0,0.15789473684210525,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18584070796460178,0.0,0.288135593220339,0.014991021696544404,0.031261359505634315,0.0414281425446703,0.05909181043029942,0.6666666666666666,0.0,0.11513766459897702,0.041686489058039955,0.2368594885344909,0.19073275862068967,0.26519724835041414,0.2847457627118644,0.583333333333333,Scareware,fakeapp
