Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_info,Logcat_debug,Logcat_verbose,Logcat_error,Logcat_total,Process_total,Category,Family
0.0382695029346897,0.00018034265103697024,0.5796661608497724,0.11551155115511552,0.16747920848867215,8.389965601141036e-05,0.002827043980928007,0.016769005392263808,0.06022880215343204,0.0,0.0,0.125,0.0,0.0,0.14583333333333334,0.17647058823529405,0.04285714285714286,0.1020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.015625,0.02857142857142857,0.0,0.008620689655172414,0.013793103448275862,0.015384615384615385,0.017241379310344827,0.0,0.017241379310344827,0.0,0.0,0.014285714285714285,0.0,0.0,0.03225806451612903,0.0,0.010714285714285714,0.022556390977443608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08450704225352113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013215859030837006,0.0,0.027777777777777776,3.515280852631371e-05,0.001098297638660077,0.0016528773840460602,0.001876172607879925,0.3333333333333333,1.0,0.1352596716905059,0.13923069911585087,0.2716207559256887,0.09871455205573545,0.03581196581196581,0.18004102306500896,0.5555555555555554,Trojan_Banker,gugi
0.9999999999999999,0.2508566275924256,0.41274658573596357,1.0000000000000002,0.37692381225504246,0.2680594009564561,0.523607926975063,0.4445812424025184,0.8657469717362046,0.7657657657657657,0.25,0.125,0.10344827586206896,0.49999999999999994,0.5625,0.5588235294117647,0.12857142857142856,0.3571428571428571,0.5,0.0,0.0,0.014742014742014743,0.010526315789473684,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.22549019607843138,0.22265625,0.45714285714285713,0.0,0.13793103448275862,0.013793103448275862,0.42307692307692313,0.47413793103448276,0.06666666666666667,0.48275862068965514,0.09259259259259259,0.09259259259259259,0.014285714285714285,0.0,0.0,0.03225806451612903,0.0,0.049999999999999996,0.05639097744360902,0.06060606060606061,0.0,0.125,0.0,0.9999999999999999,0.9999999999999999,0.011627906976744186,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.048458149779735685,0.0,0.027777777777777776,0.0002741919065052469,0.0014643968515467693,0.009008181743051027,0.0028142589118198874,1.0,0.0,0.013727560718057023,0.10308996445173638,0.11402946828955798,0.1245216367382985,0.3170940170940171,0.18083636820293858,0.22222222222222143,Trojan_Banker,minimob
0.032529436697629976,0.053922452660054104,0.8717754172989378,0.07587703214765923,0.2820476053914539,0.05017199429482339,0.015963656310215346,0.004846803603154315,0.20314602960969044,0.0,0.0,0.0625,0.0,0.0,0.0,0.47058823529411753,0.014285714285714285,0.020408163265306117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.00652779111068446,0.23279555190957976,0.09203502028614136,0.09057011088215092,0.08581196581196582,0.16045041650969066,0.3888888888888893,Trojan_Banker,marcher
0.4865693944553403,0.9311091073038773,0.6638846737481032,0.20352035203520355,0.5951151897524136,0.8982297172581593,0.2326896299526013,0.2280647071657887,0.2944986541049798,0.07657657657657657,0.16666666666666666,0.09375,0.034482758620689655,0.3333333333333333,0.5625,0.3529411764705882,0.09999999999999999,0.2857142857142857,0.75,0.0,0.125,0.0,0.0,0.33928571428571425,0.0,0.0,0.5333333333333333,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142857142857142,0.5112781954887218,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07476635514018691,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.12334801762114539,0.0,0.25,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.19708169338581166,0.043751709051134804,0.25848814862267777,0.026690216858011977,0.49837606837606835,0.30997530244045374,0.3888888888888893,Trojan_Banker,faketoken
0.07495851203689738,0.1175834084761046,0.8391502276176024,0.08852829727417186,0.3212885957365452,0.10957295075090193,0.07327810517728803,0.08192812392856028,0.12987886944818303,0.009009009009009009,0.08333333333333333,0.09375,0.034482758620689655,0.0,0.14583333333333334,0.1470588235294117,0.028571428571428574,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2616822429906542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12334801762114539,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.001343956993376215,0.22158417646522652,0.11467008327994874,0.0933176332057698,0.10709401709401709,0.16836200761856923,0.44444444444444464,Trojan_Banker,marcher
0.019978878855147764,0.0009918845807033363,0.5698027314112293,0.08608360836083609,0.15003345760443554,0.0010906955281483348,0.0015471384970252855,0.016722251659757492,0.05282637954239569,0.015765765765765764,0.0,0.09375,0.034482758620689655,0.0,0.125,0.17647058823529405,0.028571428571428574,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00881057268722467,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0665258711721225,0.13198432230425666,0.19175742045697203,0.2640565204592287,0.09102564102564104,0.20967809452049058,0.6111111111111107,Trojan_Banker,minimob
0.46737357845355865,0.8770063119927862,0.6525037936267071,0.19548343723261216,0.5408182774113373,0.8492323181474957,0.23302718744286136,0.22352959511267645,0.32099596231493943,0.07657657657657657,0.16666666666666666,0.09375,0.034482758620689655,0.3333333333333333,0.6041666666666666,0.3529411764705882,0.09999999999999999,0.2857142857142857,0.75,0.0,0.125,0.0,0.0,0.6785714285714285,0.0,0.0,0.6666666666666666,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.0,0.6357142857142857,0.6353383458646616,0.030303030303030304,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.32558139534883723,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09345794392523364,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6428571428571428,0.0,0.0,0.0,0.0,0.12775330396475773,0.0,0.25,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.2333685322069694,0.12970558745784339,0.7910527439675421,0.06358551663232265,0.10871794871794871,0.4384444723512914,0.44444444444444464,Trojan_Banker,faketoken
0.14526175133084765,0.17971145175834086,0.6775417298937783,0.13516073829605182,0.22679476149507694,0.16964510445507175,0.07391102547152562,0.09765296262818313,0.0487886944818304,0.06306306306306306,0.16666666666666666,0.09375,0.034482758620689655,0.0,0.14583333333333334,0.11764705882352933,0.014285714285714285,0.040816326530612235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19823788546255508,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2990304310262072,0.039239814055236535,0.290091821481956,0.02806397801982142,0.11974358974358976,0.17782242873288961,0.44444444444444464,Trojan_Banker,zitmo
0.14810664022931527,0.17222723174030657,0.6729893778452201,0.13479403495905148,0.2573845712646974,0.1626814330061247,0.07440329681148822,0.09844777608079044,0.04744279946164198,0.06306306306306306,0.16666666666666666,0.09375,0.034482758620689655,0.0,0.1875,0.11764705882352933,0.028571428571428574,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19823788546255508,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.09916482672554477,0.0015039649986327563,0.28155028827674566,0.1947797075851241,0.634957264957265,0.37611452969986187,0.22222222222222143,Trojan_Banker,zitmo
0.05857166461920876,0.016411181244364293,0.5758725341426405,0.1201564600904535,0.35097027052863017,0.015185837738065274,0.0032349259483255843,0.01905993828507309,0.05030282637954239,0.0,0.0,0.125,0.0,0.0,0.14583333333333334,0.17647058823529405,0.04285714285714286,0.13265306122448978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.015625,0.02857142857142857,0.0,0.008620689655172414,0.013793103448275862,0.015384615384615385,0.017241379310344827,0.0,0.017241379310344827,0.0,0.0,0.014285714285714285,0.0,0.0,0.06451612903225806,0.0,0.010714285714285714,0.022556390977443608,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16901408450704225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013215859030837006,0.0,0.027777777777777776,0.0,0.0,0.013223019072368482,0.0150093808630394,0.49999999999999994,1.0,0.099548814437938,0.04498222586819797,0.2676702968182789,0.03159650672161712,0.4416239316239316,0.24647327221733856,0.2777777777777768,Trojan_Banker,gugi
