Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_postUrl,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_verbose,Logcat_error,Logcat_info,Logcat_debug,Logcat_total,Process_total,Category,Family
0.18921982339381033,0.03001026967403294,0.2529467983434215,0.1803816818459756,0.5953421208530807,0.09692211746579112,0.2261682983867771,0.20223807219889814,0.28200404136455487,0.07443365695792879,0.09302325581395349,0.16666666666666669,0.1111111111111111,0.0,0.11881188118811882,0.34285714285714286,0.059701492537313425,0.09937888198757762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6382978723404256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.1951219512195122,0.0,0.0,0.00915240748109829,0.008258527827648115,0.3076923076923077,0.0,0.0,0.0,0.2803738317757009,0.0,0.17045454545454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03367003367003367,0.0,0.02702702702702703,5.343862206109142e-05,0.0010806008140526132,0.007936171226722676,0.0020961186868980936,0.0,0.0,0.0923797835546134,0.013086454127801756,0.048086290883785666,0.18660259710542876,0.13043091168091167,0.1781933943493832,0.6190476190476186,PUA,youmi
0.02295267781241145,0.03461260507397969,0.14909206753743232,0.03366266533646575,0.36618779620853087,0.033420154811255,0.014308930199373737,0.0019196853588875212,0.09182217995958636,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.05714285714285716,0.07462686567164178,0.031055900621118,0.0,0.0,0.0,0.5675675675675675,0.5675675675675675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5675675675675675,0.0,0.0,0.0,0.0,0.0,0.0,0.15195804976012497,0.42433523597382705,0.40779401530967296,0.000400434757736972,0.05457621082621083,0.4641464385196976,0.7142857142857135,PUA,secapk
0.14970935798365664,0.023087748659237003,0.26122969098439,0.15181990795867797,0.583493779620853,0.06717047580615576,0.2985056878988466,0.27537340221310064,0.3288957565672174,0.04962243797195253,0.11627906976744186,0.16666666666666669,0.07407407407407407,0.0,0.15841584158415842,0.22857142857142854,0.04477611940298507,0.07453416149068322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.004048582995951417,0.008733624454148471,0.2631578947368421,0.125,0.0,0.0,0.0,0.0,0.11904761904761904,0.15151515151515152,0.0819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006734006734006734,0.2272727272727273,0.02702702702702703,0.7495918657666432,0.734454356622282,0.6952328342630121,0.694630442630396,0.4,0.25,0.15748075421175947,0.2622163441459,0.05107863604732081,0.0999942795034609,0.008680555555555556,0.1996816553919618,0.5714285714285712,PUA,utchi
0.18295129927320347,0.037617435624358146,0.25613252628225547,0.18099314517426707,0.5823089454976305,0.0803404380204703,0.3458982387992654,0.3533001420255021,0.24533460121240935,0.12297734627831713,0.23255813953488372,0.23333333333333334,0.14814814814814814,0.0,0.22772277227722773,0.2857142857142857,0.04477611940298507,0.07453416149068322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039603960396039604,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.020833333333333332,0.0,0.0,0.008097165991902834,0.008733624454148471,0.3684210526315789,0.17500000000000002,0.0,0.0,0.0,0.0,0.16666666666666666,0.21212121212121213,0.11475409836065574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013468013468013467,0.3181818181818182,0.02702702702702703,0.008659551440962284,0.009887497448581412,0.015121760992545908,0.013508320426676603,0.0,0.25,0.01004128082115363,0.18063483224279547,0.043910925539318024,0.10359819232309365,0.17721688034188035,0.1969359331476323,0.6666666666666661,PUA,<unknown>
0.32983082260497953,0.2790688828876802,0.606562599553998,0.23713513339555242,0.5726451421800949,0.2764224659745405,0.5612588687621387,0.5489051550575125,0.4692143111850707,0.0517799352750809,0.023255813953488372,0.13333333333333333,0.07407407407407407,0.5,0.32673267326732675,0.4571428571428572,0.13432835820895522,0.22360248447204967,0.75,0.0,0.2,0.0,0.0,0.05376344086021506,0.0,0.0,0.11363636363636365,0.0,0.031914893617021274,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09491525423728814,0.04576271186440678,0.0,0.024390243902439025,0.0,0.0,0.018006366892160765,0.008168761220825852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06557377049180328,0.0,0.008,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.016835016835016835,0.0,0.02702702702702703,0.013922049453821613,0.015530635033078392,0.02859241712220733,0.0179451049806109,0.4,0.0,0.11000780988508312,6.960879855213639e-05,0.09958246346555324,0.18111092042789315,0.06610576923076923,0.15145244727417428,0.7142857142857135,PUA,scamapp
0.14073353602965388,0.014415579475866268,0.2580439630455559,0.14937405464551218,0.6375518364928912,0.04266480795333651,0.2784494034642673,0.26543161706178886,0.276536312849162,0.07551240560949299,0.09302325581395349,0.16666666666666669,0.07407407407407407,0.0,0.14851485148514854,0.2571428571428571,0.04477611940298507,0.07453416149068322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.0,0.003389830508474576,0.003389830508474576,0.0,0.024390243902439025,0.0,0.013888888888888888,0.0005968961400716276,0.0010771992818671455,0.012145748987854251,0.008733624454148471,0.3157894736842105,0.15000000000000002,0.0,0.0,0.0,0.0,0.14285714285714285,0.18181818181818182,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006734006734006734,0.2727272727272727,0.02702702702702703,0.3629239485093973,0.3553315643497785,0.35194046956236713,0.3504943346569934,0.4,0.25,0.16623898248354346,0.12341639983293888,0.3897703549060543,0.00932440935873234,0.02123397435897436,0.2684042976522085,0.5714285714285712,PUA,utchi
0.15046372527245294,0.01833326994028375,0.2577253902516725,0.15149808515431404,0.6472896919431279,0.06306174107634176,0.339199598345819,0.3189330919420036,0.3460715559253536,0.060409924487594385,0.09302325581395349,0.16666666666666669,0.07407407407407407,0.0,0.15841584158415842,0.2571428571428571,0.04477611940298507,0.06211180124223602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.012145748987854251,0.008733624454148471,0.2631578947368421,0.125,0.0,0.0,0.0,0.0,0.11904761904761904,0.15151515151515152,0.0819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006734006734006734,0.2272727272727273,0.02702702702702703,0.5556496126225207,0.5412909577725216,0.4325194430528644,0.4315442572170531,0.20000000000000007,0.25,0.028840789914091263,0.013434498120562438,0.12372999304105776,0.22687489274068992,0.1160968660968661,0.19152407481098288,0.6666666666666661,PUA,<unknown>
0.15055945716189412,0.022669354531969117,0.26027397260273977,0.1532842017185338,0.6090787914691944,0.06460251660002202,0.31075349795869833,0.2920731041156181,0.3203970046356829,0.18985976267529664,0.13953488372093023,0.16666666666666669,0.07407407407407407,0.0,0.13861386138613863,0.2571428571428571,0.04477611940298507,0.07453416149068322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.004048582995951417,0.008733624454148471,0.2631578947368421,0.125,0.0,0.0,0.0,0.0,0.11904761904761904,0.15151515151515152,0.0819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006734006734006734,0.2272727272727273,0.02702702702702703,0.6833738814731103,0.6669708357846963,0.6486941684208324,0.6481198979888906,0.20000000000000007,0.25,0.21956934062255942,0.1293331477098705,0.013569937369519834,0.03832732681196728,0.12816061253561253,0.21046557898925589,0.7142857142857135,PUA,utchi
0.01861027930736063,0.015708797687421554,0.14686205798024854,0.033855759019084095,0.4020660545023697,0.015187644447705345,0.0007002523550939943,0.002044542943205406,0.030131938666349695,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.02857142857142858,0.07462686567164178,0.0186335403726708,0.0,0.0,0.0,0.7027027027027027,0.7027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.215162334039942,0.0907002645134345,0.0025052192066805853,0.14335564326983583,0.4442663817663818,0.5345403899721448,0.761904761904761,PUA,secapk
0.09332327510281606,0.036742611540070746,0.3555272379738771,0.09377916519164547,0.6341454383886256,0.05671521332403977,0.16076737088271434,0.1541835094345512,0.17080708427433733,0.014563106796116504,0.046511627906976744,0.13333333333333333,0.037037037037037035,0.0,0.10891089108910891,0.17142857142857137,0.04477611940298507,0.06211180124223602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14942528735632182,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01972386587771203,0.2222222222222222,0.19801980198019803,0.0,0.08813559322033898,0.08813559322033898,0.0,0.5609756097560976,0.0,0.0,0.003879824910465579,0.003500897666068223,0.08097165991902834,0.0,0.0,0.0,0.009345794392523364,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.12794612794612795,0.0,0.35135135135135137,3.153570463702272e-05,0.0004922737041795238,0.003998161177125602,0.0010247691358168456,0.0,0.75,0.03665067499721076,0.23945426701935124,0.183785664578984,0.3147417195812597,0.03498931623931624,0.34926382809391165,0.6666666666666661,PUA,youmi
